,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
94,Jo Ann Campbell,2.0,1960-10-10,2.0,none,NA,2.0,2.0,95,NA,2.0,2.0,A Kookie Little Paradise,2.0
95,The Bobbettes,2.0,1960-10-10,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Have Mercy Baby,2.0
96,Brian Hyland,2.0,1960-10-10,2.0,none,NA,2.0,2.0,97,NA,2.0,2.0,(The Clickity Clack Song) Four Little Heels,2.0
97,Anita Bryant,2.0,1960-10-10,2.0,none,NA,2.0,2.0,98,NA,2.0,2.0,One Of The Lucky Ones,2.0
98,Floyd Cramer,0.615,1960-10-10,0.306,none,christmas,0.0,1.0,99,7rbvjRc6ZTVA3GUXDx3Xtr,103.818,3.0,Last Date,0.613
99,Anthony Newley,2.0,1960-10-10,2.0,none,NA,2.0,2.0,100,NA,2.0,2.0,If She Should Come To You (La Montana),2.0
0,The Drifters,0.54,1960-10-17,0.53,none,adult standards,4.0,1.0,1,391TUcoPonqYykPkSZ5Z9U,143.453,4.0,Save The Last Dance For Me,0.896
1,Connie Francis,0.323,1960-10-17,0.478,none,adult standards,6.0,1.0,2,3045nQoh0ac7z0unR09c13,109.405,4.0,My Heart Has A Mind Of Its Own,0.731
2,Sam Cooke,0.698,1960-10-17,0.661,none,adult standards,7.0,1.0,3,1sK10Me7qS9em2QTx6dYRe,131.808,4.0,Chain Gang,0.824
3,Brenda Lee,0.546,1960-10-17,0.296,none,adult standards,7.0,1.0,4,3i32qvP2ZwGz7VmOA1XzQD,105.649,3.0,I Want To Be Wanted,0.263
4,Chubby Checker,0.533,1960-10-17,0.638,none,adult standards,4.0,1.0,5,3ohLnESFgYACPMCkoTOzqE,156.663,4.0,The Twist,0.937
5,Bobby Vee,0.409,1960-10-17,0.258,none,adult standards,5.0,1.0,6,0yj7xWnhRMWGb3beZ801oJ,78.272,3.0,Devil Or Angel,0.639
6,Larry Verne,0.697,1960-10-17,0.697,none,NA,4.0,0.0,7,1fAvQqW0TvmyqJKbhg5Fx2,108.5,4.0,Mr. Custer,0.582
7,Jimmy Charles and The Revelletts,2.0,1960-10-17,2.0,none,NA,2.0,2.0,8,NA,2.0,2.0,A Million To One,2.0
8,The Everly Brothers,0.477,1960-10-17,0.196,none,adult standards,4.0,1.0,9,1Eo6eH8Yppywb6nkWDhB1b,102.363,4.0,So Sad (To Watch Good Love Go Bad),0.405
9,Elvis Presley With The Jordanaires,2.0,1960-10-17,2.0,none,NA,2.0,2.0,10,NA,2.0,2.0,It's Now Or Never,2.0
10,Bob Luman,0.613,1960-10-17,0.701,none,cowboy western,2.0,1.0,11,2KwHEWuvd2JCWVK0oQyLkf,96.795,4.0,Let's Think About Living,0.964
