,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
63,A Perfect Circle,0.483,2003-10-18,0.841,none,alternative metal,1.0,0.0,64,7gDVjl5fEw2OPAtjbW4LzR,159.747,3.0,Weak And Powerless,0.129
64,Bow Wow ,0.706,2003-10-18,0.445,Baby,dance pop,1.0,1.0,65,43h9fe3xELbJJlyvG363SM,104.51,4.0,Let's Get Down,0.711
65,George Strait,0.477,2003-10-18,0.553,none,contemporary country,0.0,1.0,66,1J02p0AlYptTfos2M3hLW6,128.416,3.0,Cowboys Like Us,0.299
66,Murphy Lee ,0.929,2003-10-18,0.595,Jermaine Dupri,dirty south rap,10.0,0.0,67,6njG8EYG1lrROn8P6q46eq,94.997,4.0,Wat Da Hook Gon Be,0.897
67,Billy Currington,0.542,2003-10-18,0.432,none,canadian contemporary country,8.0,1.0,68,3QDGFN2gid9XJ9RUktUxdO,131.814,4.0,Walk A Little Straighter,0.154
68,Audioslave,0.433,2003-10-18,0.854,none,alternative metal,9.0,1.0,69,1Qdnvn4XlmZANCVy3XjrQo,89.4,4.0,Show Me How To Live,0.368
69,Ginuwine,0.691,2003-10-18,0.541,none,dance pop,1.0,1.0,70,5ojJNnX5ND2gMGojPd3NiO,127.683,4.0,In Those Jeans,0.319
70,P!nk,0.572,2003-10-18,0.932,none,dance pop,7.0,1.0,71,19mgPZ6GYOmozgEh56YhFP,135.522,4.0,Trouble,0.853
71,MercyMe,0.407,2003-10-18,0.612,none,ccm,4.0,1.0,72,0lVYRIVjK77Z6uG2GgM8Kl,159.527,4.0,I Can Only Imagine,0.133
72,Kenny Chesney,0.719,2003-10-18,0.546,none,contemporary country,7.0,1.0,73,208bYsadJ56km31IENM2qS,117.925,4.0,"No Shoes, No Shirt, No Problems",0.669
73,Clay Walker,0.586,2003-10-18,0.247,none,NA,7.0,1.0,74,33rYHZtXXBvlwwqU74er7N,140.943,4.0,A Few Questions,0.115
